group,time,IFlu,IRSV
36,88,0.0002628,0.0063543
36,89,0.00021509,0.0041244
36,90,0.00016871,0.0026222
36,91,0.00012716,0.0016354
36,92,9.2519e-05,0.0010021
36,93,6.5356e-05,0.00060559
36,94,4.5133e-05,0.00036218
36,95,3.0693e-05,0.00021509
36,96,2.0726e-05,0.00012771
36,97,1.4008e-05,7.6156e-05
36,98,9.5572e-06,4.5903e-05
36,99,6.6371e-06,2.8172e-05
36,100,4.7285e-06,1.769e-05
36,101,3.4836e-06,1.1464e-05
36,102,2.6731e-06,7.7082e-06
36,103,2.1508e-06,5.4169e-06
36,104,1.8257e-06,4.0019e-06
36,105,1.6435e-06,3.126e-06
37,1,0.00013531,8.7897e-06
37,2,0.00013852,7.4491e-06
37,3,0.0001451,6.7355e-06
37,4,0.00015564,6.5193e-06
37,5,0.00017103,6.7699e-06
37,6,0.00019254,7.5517e-06
37,7,0.000222,9.0526e-06
37,8,0.00026199,1.1651e-05
37,9,0.0003161,1.6073e-05
37,10,0.00038934,2.3696e-05
37,11,0.00048861,3.7199e-05
37,12,0.00062325,6.1853e-05
37,13,0.00080566,0.00010833
37,14,0.0010516,0.00019853
37,15,0.00138,0.00037753
37,16,0.0018109,0.00073873
37,17,0.0023601,0.0014724
37,18,0.0030279,0.0029532
37,19,0.0037794,0.0058747
37,20,0.0045166,0.01137
37,21,0.0050601,0.020874
37,22,0.005185,0.03519
37,23,0.0047602,0.052608
37,24,0.0039037,0.06796
37,25,0.0029299,0.075495
37,26,0.0021031,0.073376
37,27,0.0015082,0.064235
37,28,0.0011119,0.052129
37,29,0.00085202,0.04012
37,30,0.00067774,0.029742
37,31,0.00055547,0.021443
37,32,0.00046478,0.015115
37,33,0.00039364,0.010444
37,34,0.00033514,0.0070781
37,35,0.00028534,0.0047057
37,36,0.00024213,0.0030677
37,37,0.00020435,0.0019606
37,38,0.00017139,0.0012294
37,39,0.00014287,0.00075719
37,40,0.00011845,0.00045861
37,41,9.7804e-05,0.00027424
37,42,8.0574e-05,0.00016228
37,43,6.6363e-05,9.5428e-05
37,44,5.4767e-05,5.6128e-05
37,45,4.5394e-05,3.3101e-05
37,46,3.7882e-05,1.9746e-05
37,47,3.1905e-05,1.1966e-05
37,48,2.7185e-05,7.4152e-06
37,49,2.3488e-05,4.7324e-06
37,50,2.0622e-05,3.1263e-06
37,51,1.8437e-05,2.1532e-06
37,52,1.6816e-05,1.5542e-06
37,53,1.5671e-05,1.1822e-06
37,54,1.4942e-05,9.5218e-07
37,55,1.4593e-05,8.1532e-07
37,56,1.4609e-05,7.4474e-07
37,57,1.5e-05,7.2745e-07
37,58,1.5799e-05,7.6108e-07
37,59,1.7066e-05,8.5344e-07
37,60,1.8899e-05,1.0253e-06
37,61,2.144e-05,1.3181e-06
37,62,2.4888e-05,1.8089e-06
37,63,2.9521e-05,2.6415e-06
37,64,3.5724e-05,4.0874e-06
37,65,4.4017e-05,6.6667e-06
37,66,5.5104e-05,1.14e-05
37,67,6.992e-05,2.0283e-05
37,68,8.9694e-05,3.7328e-05
37,69,0.000116,7.0387e-05
37,70,0.00015081,0.00013511
37,71,0.00019645,0.00026121
37,72,0.00025555,0.00050512
37,73,0.00033069,0.00096657
37,74,0.00042377,0.0018126
37,75,0.00053489,0.0032955
37,76,0.00066054,0.0057423
37,77,0.00079158,0.0094653
37,78,0.0009122,0.014566
37,79,0.0010025,0.020656
37,80,0.0010456,0.026732
37,81,0.0010362,0.03143
37,82,0.00098357,0.033629
37,83,0.00090563,0.032976
37,84,0.00081983,0.029929
37,85,0.00073776,0.025405
37,86,0.00066444,0.020359
37,87,0.0006006,0.01552
37,88,0.00054484,0.011324
37,89,0.00049522,0.0079462
37,90,0.00045007,0.0053867
37,91,0.00040829,0.0035419
37,92,0.00036932,0.0022693
37,93,0.00033304,0.0014235
37,94,0.0002996,0.00087883
37,95,0.0002692,0.00053706
37,96,0.00024203,0.00032707
37,97,0.00021821,0.00019976
37,98,0.00019775,0.00012315
37,99,0.00018057,7.7338e-05
37,100,0.00016655,4.9705e-05
37,101,0.00015554,3.2985e-05
37,102,0.00014742,2.2735e-05
37,103,0.0001421,1.6389e-05
37,104,0.00013957,1.2433e-05
37,105,0.0001399,9.9785e-06
38,1,6.2264e-11,4.6678e-07
38,2,5.9337e-11,3.7759e-07
38,3,5.9162e-11,3.2504e-07
38,4,6.182e-11,2.988e-07
38,5,6.7772e-11,2.9406e-07
38,6,7.7985e-11,3.1036e-07
38,7,9.4162e-11,3.515e-07
38,8,1.1921e-10,4.2713e-07
38,9,1.5798e-10,5.5607e-07
38,10,2.1871e-10,7.7393e-07
38,11,3.154e-10,1.1478e-06
38,12,4.7218e-10,1.8058e-06
38,13,7.3125e-10,3.0002e-06
38,14,1.1659e-09,5.2273e-06
38,15,1.9059e-09,9.5013e-06
38,16,3.1756e-09,1.7844e-05
38,17,5.3699e-09,3.4458e-05
38,18,9.1561e-09,6.7651e-05
38,19,1.5663e-08,0.00013419
38,20,2.6715e-08,0.00026612
38,21,4.5165e-08,0.00052318
38,22,7.5206e-08,0.0010098
38,23,1.2253e-07,0.0018951
38,24,1.9385e-07,0.0034215
38,25,2.9538e-07,0.0058798
38,26,4.2939e-07,0.0094998
38,27,5.9005e-07,0.014265
38,28,7.6041e-07,0.019693
38,29,9.1575e-07,0.024816
38,30,1.0328e-06,0.028473
38,31,1.0996e-06,0.029834
38,32,1.1178e-06,0.028748
38,33,1.0975e-06,0.025709
38,34,1.0502e-06,0.021539
38,35,9.8466e-07,0.017047
38,36,9.0703e-07,0.012836
38,37,8.2136e-07,0.009251
38,38,7.3121e-07,0.0064148
38,39,6.401e-07,0.0043007
38,40,5.5156e-07,0.0028023
38,41,4.6875e-07,0.0017841
38,42,3.941e-07,0.0011161
38,43,3.2906e-07,0.00069053
38,44,2.741e-07,0.00042546
38,45,2.2891e-07,0.00026284
38,46,1.9268e-07,0.00016392
38,47,1.6433e-07,0.00010422
38,48,1.4278e-07,6.7846e-05
38,49,1.2701e-07,4.5685e-05
38,50,1.1626e-07,3.2013e-05
38,51,1.0999e-07,2.3494e-05
38,52,1.0799e-07,1.8177e-05
38,53,1.1044e-07,1.4916e-05
38,54,1.1798e-07,1.304e-05
38,55,1.3199e-07,1.2202e-05
38,56,1.5487e-07,1.2257e-05
38,57,1.9088e-07,1.325e-05
38,58,2.4713e-07,1.543e-05
38,59,3.3605e-07,1.9366e-05
38,60,4.7948e-07,2.6173e-05
38,61,7.1642e-07,3.8001e-05
38,62,1.119e-06,5.9155e-05
38,63,1.8199e-06,9.8184e-05
38,64,3.0721e-06,0.00017302
38,65,5.3605e-06,0.00032188
38,66,9.6152e-06,0.00062732
38,67,1.7619e-05,0.0012695
38,68,3.2724e-05,0.0026416
38,69,6.0891e-05,0.0055719
38,70,0.00011152,0.011679
38,71,0.000195,0.023561
38,72,0.00031147,0.043713
38,73,0.00043065,0.070072
38,74,0.00050315,0.092526
38,75,0.00051564,0.099949
38,76,0.00050342,0.091592
38,77,0.00050391,0.074922
38,78,0.00053525,0.057104
38,79,0.00060364,0.041751
38,80,0.00071052,0.029804
38,81,0.00085402,0.020973
38,82,0.0010272,0.014612
38,83,0.0012162,0.010092
38,84,0.0014006,0.0069046
38,85,0.001556,0.004671
38,86,0.0016596,0.0031183
38,87,0.0016957,0.0020503
38,88,0.0016599,0.0013258
38,89,0.0015594,0.00084233
38,90,0.0014105,0.0005259
38,91,0.0012335,0.00032282
38,92,0.0010481,0.00019516
38,93,0.00087,0.00011647
38,94,0.00070955,6.8843e-05
38,95,0.00057194,4.0474e-05
38,96,0.00045838,2.378e-05
38,97,0.00036744,1.4037e-05
38,98,0.00029635,8.3705e-06
38,99,0.00024185,5.0751e-06
38,100,0.00020084,3.1491e-06
38,101,0.0001706,2.012e-06
38,102,0.00014895,1.3321e-06
38,103,0.00013429,9.1986e-07
38,104,0.00012551,6.6625e-07
38,105,0.00012205,5.0892e-07
39,1,4.0028e-16,3.9626e-07
39,2,3.2437e-16,3.1566e-07
39,3,2.798e-16,2.6689e-07
39,4,2.5826e-16,2.4096e-07
39,5,2.55e-16,2.3241e-07
39,6,2.6948e-16,2.3984e-07
39,7,3.0477e-16,2.6504e-07
39,8,3.6843e-16,3.1354e-07
39,9,4.75e-16,3.9652e-07
39,10,6.5128e-16,5.3499e-07
39,11,9.4572e-16,7.674e-07
39,12,1.4481e-15,1.166e-06
39,13,2.3243e-15,1.8662e-06
39,14,3.8893e-15,3.1304e-06
39,15,6.7346e-15,5.4638e-06
39,16,1.1988e-14,9.8589e-06
39,17,2.1765e-14,1.8244e-05
39,18,3.9991e-14,3.4348e-05
39,19,7.3777e-14,6.5263e-05
39,20,1.3552e-13,0.00012403
39,21,2.4592e-13,0.00023384
39,22,4.3721e-13,0.00043345
39,23,7.5542e-13,0.00078317
39,24,1.2585e-12,0.0013675
39,25,2.0054e-12,0.0022876
39,26,3.0332e-12,0.003636
39,27,4.3223e-12,0.0054459
39,28,5.7665e-12,0.0076312
39,29,7.169e-12,0.0099461
39,30,8.2883e-12,0.012012
39,31,8.9174e-12,0.013427
39,32,8.9579e-12,0.01391
39,33,8.4445e-12,0.013401
39,34,7.5117e-12,0.012062
39,35,6.3388e-12,0.010199
39,36,5.098e-12,0.0081462
39,37,3.9235e-12,0.0061804
39,38,2.9008e-12,0.0044789
39,39,2.0688e-12,0.003118
39,40,1.4299e-12,0.0020977
39,41,9.6302e-13,0.0013727
39,42,6.3587e-13,0.00087961
39,43,4.1446e-13,0.00055589
39,44,2.6868e-13,0.0003492
39,45,1.7457e-13,0.00021974
39,46,1.1453e-13,0.00013954
39,47,7.6572e-14,9.0297e-05
39,48,5.2481e-14,5.9852e-05
39,49,3.7229e-14,4.1096e-05
39,50,2.7489e-14,2.9377e-05
39,51,2.1273e-14,2.2021e-05
39,52,1.7354e-14,1.742e-05
39,53,1.5006e-14,1.463e-05
39,54,1.381e-14,1.3104e-05
39,55,1.3578e-14,1.2571e-05
39,56,1.4295e-14,1.2951e-05
39,57,1.6147e-14,1.4366e-05
39,58,1.9592e-14,1.7184e-05
39,59,2.5439e-14,2.2084e-05
39,60,3.5457e-14,3.0605e-05
39,61,5.2793e-14,4.5518e-05
39,62,8.3722e-14,7.2448e-05
39,63,1.4076e-13,0.00012283
39,64,2.4992e-13,0.00022102
39,65,4.6405e-13,0.00041763
39,66,8.9844e-13,0.00082694
39,67,1.7921e-12,0.001694
39,68,3.645e-12,0.0035547
39,69,7.433e-12,0.0075183
39,70,1.482e-11,0.015657
39,71,2.7713e-11,0.030893
39,72,4.5935e-11,0.054705
39,73,6.3963e-11,0.081678
39,74,7.4627e-11,0.099198
39,75,7.8021e-11,0.099276
39,76,8.024e-11,0.085853
39,77,8.6359e-11,0.067512
39,78,9.8974e-11,0.050153
39,79,1.1931e-10,0.036073
39,80,1.4763e-10,0.025479
39,81,1.8292e-10,0.017804
39,82,2.2223e-10,0.012344
39,83,2.6059e-10,0.0084951
39,84,2.9172e-10,0.005796
39,85,3.0963e-10,0.003911
39,86,3.1049e-10,0.0026063
39,87,2.9382e-10,0.0017096
39,88,2.6268e-10,0.001104
39,89,2.2245e-10,0.00069997
39,90,1.7918e-10,0.00043623
39,91,1.38e-10,0.00026732
39,92,1.0226e-10,0.00016116
39,93,7.3415e-11,9.6081e-05
39,94,5.1444e-11,5.6567e-05
39,95,3.5487e-11,3.329e-05
39,96,2.427e-11,1.9395e-05
39,97,1.6636e-11,1.154e-05
39,98,1.1493e-11,6.8179e-06
39,99,8.0838e-12,4.1096e-06
39,100,5.8431e-12,2.6004e-06
39,101,4.3649e-12,1.6451e-06
39,102,3.3992e-12,1.0796e-06
39,103,2.771e-12,7.4724e-07
39,104,2.3834e-12,5.4054e-07
39,105,2.1781e-12,4.1009e-07
40,1,4.7699e-05,1.3478e-05
40,2,5.4447e-05,1.1782e-05
40,3,6.3706e-05,1.1009e-05
40,4,7.6463e-05,1.1033e-05
40,5,9.4188e-05,1.1884e-05
40,6,0.00011907,1.377e-05
40,7,0.00015445,1.717e-05
40,8,0.00020538,2.3008e-05
40,9,0.00027964,3.3072e-05
40,10,0.00038913,5.0822e-05
40,11,0.00055213,8.3138e-05
40,12,0.00079623,0.00014403
40,13,0.0011621,0.00026242
40,14,0.0017071,0.000499
40,15,0.0025043,0.00098127
40,16,0.0036302,0.0019723
40,17,0.0051228,0.0039959
40,18,0.0068942,0.0080126
40,19,0.0086121,0.015522
40,20,0.0096725,0.028155
40,21,0.0094834,0.046069
40,22,0.0080142,0.065631
40,23,0.0059464,0.079805
40,24,0.0040685,0.083288
40,25,0.0027217,0.076583
40,26,0.0018618,0.064127
40,27,0.0013317,0.050349
40,28,0.00099968,0.037869
40,29,0.00078256,0.027669
40,30,0.00063224,0.019801
40,31,0.00052174,0.013937
40,32,0.00043592,0.0096629
40,33,0.00036623,0.006598
40,34,0.00030786,0.004433
40,35,0.0002581,0.0029276
40,36,0.00021536,0.0018984
40,37,0.0001787,0.0012079
40,38,0.00014744,0.00075461
40,39,0.00012103,0.00046323
40,40,9.8963e-05,0.00027974
40,41,8.0728e-05,0.00016683
40,42,6.5818e-05,9.8495e-05
40,43,5.3747e-05,5.7781e-05
40,44,4.4058e-05,3.3915e-05
40,45,3.634e-05,1.9955e-05
40,46,3.0232e-05,1.1877e-05
40,47,2.543e-05,7.1793e-06
40,48,2.1679e-05,4.4368e-06
40,49,1.8773e-05,2.823e-06
40,50,1.6549e-05,1.8584e-06
40,51,1.4882e-05,1.275e-06
40,52,1.3677e-05,9.162e-07
40,53,1.2865e-05,6.9342e-07
40,54,1.2405e-05,5.5536e-07
40,55,1.2273e-05,4.7254e-07
40,56,1.247e-05,4.2862e-07
40,57,1.3019e-05,4.1546e-07
40,58,1.3968e-05,4.3102e-07
40,59,1.5398e-05,4.7893e-07
40,60,1.7435e-05,5.6973e-07
40,61,2.026e-05,7.2477e-07
40,62,2.4135e-05,9.8351e-07
40,63,2.9432e-05,1.4194e-06
40,64,3.6681e-05,2.1691e-06
40,65,4.663e-05,3.493e-06
40,66,6.0327e-05,5.8928e-06
40,67,7.9237e-05,1.0344e-05
40,68,0.00010538,1.8769e-05
40,69,0.00014149,3.4899e-05
40,70,0.00019123,6.6028e-05
40,71,0.00025929,0.00012595
40,72,0.00035149,0.00024019
40,73,0.00047454,0.00045371
40,74,0.00063537,0.00084133
40,75,0.00083962,0.001517
40,76,0.001089,0.0026346
40,77,0.0013776,0.0043628
40,78,0.0016877,0.0068209
40,79,0.0019882,0.0099725
40,80,0.0022393,0.013524
40,81,0.0024042,0.016917
40,82,0.0024628,0.019475
40,83,0.0024193,0.020665
40,84,0.0022969,0.0203
40,85,0.0021261,0.018574
40,86,0.0019338,0.015937
40,87,0.0017381,0.012907
40,88,0.0015494,0.0099256
40,89,0.0013724,0.0072871
40,90,0.0012089,0.005134
40,91,0.0010593,0.0034888
40,92,0.0009239,0.0022989
40,93,0.00080269,0.0014775
40,94,0.0006956,0.00093194
40,95,0.00060231,0.00058058
40,96,0.00052221,0.00035982
40,97,0.00045442,0.00022355
40,98,0.00039787,0.0001402
40,99,0.00035141,8.9489e-05
40,100,0.0003139,5.8571e-05
40,101,0.00028427,3.9587e-05
40,102,0.0002616,2.7839e-05
40,103,0.00024516,2.0505e-05
40,104,0.00023442,1.5915e-05
40,105,0.00022909,1.3091e-05
41,1,8.9277e-11,1.0733e-05
41,2,6.0165e-11,9.7433e-06
41,3,4.2294e-11,9.4755e-06
41,4,3.113e-11,9.8999e-06
41,5,2.3989e-11,1.1133e-05
41,6,1.9378e-11,1.3488e-05
41,7,1.6408e-11,1.7598e-05
41,8,1.4555e-11,2.4702e-05
41,9,1.3512e-11,3.7182e-05
41,10,1.3106e-11,5.9943e-05
41,11,1.3253e-11,0.00010256
41,12,1.3933e-11,0.00018628
41,13,1.5176e-11,0.00035553
41,14,1.7056e-11,0.00070871
41,15,1.9677e-11,0.001462
41,16,2.314e-11,0.0030855
41,17,2.7448e-11,0.0065685
41,18,3.2283e-11,0.013791
41,19,3.6581e-11,0.027592
41,20,3.827e-11,0.049913
41,21,3.5359e-11,0.076825
41,22,2.8535e-11,0.096456
41,23,2.1057e-11,0.099353
41,24,1.5338e-11,0.087694
41,25,1.1689e-11,0.069832
41,26,9.5291e-12,0.052231
41,27,8.2712e-12,0.037672
41,28,7.5154e-12,0.026613
41,29,7.0097e-12,0.018567
41,30,6.5969e-12,0.012839
41,31,6.1806e-12,0.0088053
41,32,5.7085e-12,0.0059834
41,33,5.1635e-12,0.0040214
41,34,4.5555e-12,0.002668
41,35,3.9119e-12,0.001743
41,36,3.2681e-12,0.0011205
41,37,2.6583e-12,0.00070758
41,38,2.1091e-12,0.00043939
41,39,1.6366e-12,0.00026829
41,40,1.2462e-12,0.00016118
41,41,9.3489e-13,9.5831e-05
41,42,6.9393e-13,5.6201e-05
41,43,5.1219e-13,3.3027e-05
41,44,3.7761e-13,1.9162e-05
41,45,2.7967e-13,1.133e-05
41,46,2.0909e-13,6.7352e-06
41,47,1.5859e-13,4.0025e-06
41,48,1.2272e-13,2.5216e-06
41,49,9.7315e-14,1.6133e-06
41,50,7.9467e-14,1.0521e-06
41,51,6.709e-14,7.196e-07
41,52,5.8761e-14,5.1683e-07
41,53,5.3634e-14,3.8898e-07
41,54,5.1142e-14,3.0993e-07
41,55,5.106e-14,2.6175e-07
41,56,5.3475e-14,2.3535e-07
41,57,5.8811e-14,2.2628e-07
41,58,6.7933e-14,2.3271e-07
41,59,8.2443e-14,2.5619e-07
41,60,1.0499e-13,3.0181e-07
41,61,1.4011e-13,3.8001e-07
41,62,1.9552e-13,5.1033e-07
41,63,2.8442e-13,7.2825e-07
41,64,4.3023e-13,1.1012e-06
41,65,6.7322e-13,1.752e-06
41,66,1.0862e-12,2.9212e-06
41,67,1.7983e-12,5.0698e-06
41,68,3.0386e-12,9.0919e-06
41,69,5.2126e-12,1.6719e-05
41,70,9.0294e-12,3.1285e-05
41,71,1.57e-11,5.9057e-05
41,72,2.725e-11,0.00011152
41,73,4.6933e-11,0.00020887
41,74,7.9773e-11,0.00038493
41,75,1.33e-10,0.00069147
41,76,2.1625e-10,0.0012009
41,77,3.4091e-10,0.0019994
41,78,5.1809e-10,0.0031659
41,79,7.546e-10,0.0047297
41,80,1.0483e-09,0.0066209
41,81,1.3837e-09,0.0086364
41,82,1.7326e-09,0.010458
41,83,2.0592e-09,0.01174
41,84,2.3298e-09,0.012229
41,85,2.5204e-09,0.011855
41,86,2.6202e-09,0.01074
41,87,2.63e-09,0.0091384
41,88,2.559e-09,0.0073418
41,89,2.4216e-09,0.0055993
41,90,2.2348e-09,0.0040764
41,91,2.0167e-09,0.002849
41,92,1.7847e-09,0.0019233
41,93,1.5543e-09,0.0012623
41,94,1.3373e-09,0.00081082
41,95,1.1419e-09,0.0005136
41,96,9.7247e-10,0.00032331
41,97,8.3036e-10,0.0002038
41,98,7.1478e-10,0.00012968
41,99,6.237e-10,8.4051e-05
41,100,5.5467e-10,5.5856e-05
41,101,5.0539e-10,3.8388e-05
41,102,4.7414e-10,2.751e-05
41,103,4.6012e-10,2.0663e-05
41,104,4.6379e-10,1.6382e-05
41,105,4.8734e-10,1.3788e-05
42,1,1.2697e-10,5.3055e-06
42,2,7.5957e-11,4.7566e-06
42,3,4.8042e-11,4.5599e-06
42,4,3.2295e-11,4.6872e-06
42,5,2.3081e-11,5.1749e-06
42,6,1.7562e-11,6.1419e-06
42,7,1.4231e-11,7.8329e-06
42,8,1.2272e-11,1.0722e-05
42,9,1.1248e-11,1.5709e-05
42,10,1.0931e-11,2.4566e-05
42,11,1.1232e-11,4.0804e-05
42,12,1.2155e-11,7.1633e-05
42,13,1.3792e-11,0.00013213
42,14,1.6323e-11,0.00025405
42,15,2.0029e-11,0.0005059
42,16,2.5303e-11,0.001033
42,17,3.2631e-11,0.0021429
42,18,4.2491e-11,0.004455
42,19,5.5002e-11,0.0091253
42,20,6.9164e-11,0.017975
42,21,8.1713e-11,0.032819
42,22,8.7216e-11,0.053117
42,23,8.1875e-11,0.07309
42,24,6.8304e-11,0.084162
42,25,5.3163e-11,0.082541
42,26,4.0873e-11,0.071581
42,27,3.2197e-11,0.057031
42,28,2.6251e-11,0.042978
42,29,2.1985e-11,0.031234
42,30,1.8624e-11,0.022142
42,31,1.57e-11,0.015406
42,32,1.299e-11,0.010549
42,33,1.0439e-11,0.0071129
42,34,8.0936e-12,0.0047207
42,35,6.0298e-12,0.0030805
42,36,4.3109e-12,0.0019751
42,37,2.96e-12,0.0012441
42,38,1.9561e-12,0.00076947
42,39,1.2491e-12,0.00046816
42,40,7.745e-13,0.00028062
42,41,4.684e-13,0.00016586
42,42,2.7877e-13,9.7323e-05
42,43,1.6358e-13,5.6569e-05
42,44,9.6266e-14,3.3096e-05
42,45,5.6307e-14,1.9227e-05
42,46,3.3795e-14,1.1465e-05
42,47,2.0406e-14,6.8353e-06
42,48,1.2644e-14,4.1621e-06
42,49,8.2602e-15,2.6802e-06
42,50,5.531e-15,1.7442e-06
42,51,3.8781e-15,1.1797e-06
42,52,2.8611e-15,8.3677e-07
42,53,2.234e-15,6.2245e-07
42,54,1.8558e-15,4.8913e-07
42,55,1.6429e-15,4.0689e-07
42,56,1.5548e-15,3.5976e-07
42,57,1.5765e-15,3.3926e-07
42,58,1.7127e-15,3.4146e-07
42,59,1.9944e-15,3.6705e-07
42,60,2.485e-15,4.2126e-07
42,61,3.3067e-15,5.1561e-07
42,62,4.6839e-15,6.7147e-07
42,63,7.0382e-15,9.2782e-07
42,64,1.1154e-14,1.3541e-06
42,65,1.8567e-14,2.0789e-06
42,66,3.221e-14,3.3359e-06
42,67,5.7933e-14,5.5652e-06
42,68,1.071e-13,9.5789e-06
42,69,2.0218e-13,1.6897e-05
42,70,3.8627e-13,3.0295e-05
42,71,7.4122e-13,5.4786e-05
42,72,1.4167e-12,9.9102e-05
42,73,2.6743e-12,0.00017783
42,74,4.9472e-12,0.00031398
42,75,8.8957e-12,0.00054103
42,76,1.5429e-11,0.00090254
42,77,2.5619e-11,0.0014464
42,78,4.0438e-11,0.0022104
42,79,6.0289e-11,0.0031996
42,80,8.4439e-11,0.0043603
42,81,1.1065e-10,0.0055675
42,82,1.3534e-10,0.0066392
42,83,1.5447e-10,0.0073827
42,84,1.6475e-10,0.0076568
42,85,1.6466e-10,0.0074194
42,86,1.5478e-10,0.006737
42,87,1.3739e-10,0.005754
42,88,1.1564e-10,0.0046424
42,89,9.2686e-11,0.0035554
42,90,7.1055e-11,0.0025978
42,91,5.2359e-11,0.0018212
42,92,3.7288e-11,0.0012322
42,93,2.5823e-11,0.00081006
42,94,1.7509e-11,0.00052104
42,95,1.1709e-11,0.00033029
42,96,7.7823e-12,0.00020792
42,97,5.184e-12,0.0001311
42,98,3.4878e-12,8.3388e-05
42,99,2.3907e-12,5.3995e-05
42,100,1.6816e-12,3.5801e-05
42,101,1.2248e-12,2.4611e-05
42,102,9.2919e-13,1.7582e-05
42,103,7.3961e-13,1.3164e-05
42,104,6.2118e-13,1.039e-05
42,105,5.5366e-13,8.6978e-06
43,1,1.5725e-06,5.219e-07
43,2,1.8018e-06,4.1149e-07
43,3,2.1183e-06,3.4403e-07
43,4,2.5576e-06,3.0603e-07
43,5,3.1731e-06,2.9032e-07
43,6,4.046e-06,2.9418e-07
43,7,5.3012e-06,3.1861e-07
43,8,7.1341e-06,3.6872e-07
43,9,9.8517e-06,4.5536e-07
43,10,1.3944e-05,5.9882e-07
43,11,2.0199e-05,8.3604e-07
43,12,2.9886e-05,1.2338e-06
43,13,4.5077e-05,1.9161e-06
43,14,6.9126e-05,3.1127e-06
43,15,0.0001075,5.257e-06
43,16,0.00016901,9.1667e-06
43,17,0.00026771,1.637e-05
43,18,0.00042563,2.972e-05
43,19,0.00067621,5.4365e-05
43,20,0.001068,9.9333e-05
43,21,0.001666,0.00017964
43,22,0.0025463,0.00031848
43,23,0.0037749,0.00054823
43,24,0.0053615,0.00090752
43,25,0.0071931,0.0014316
43,26,0.0089869,0.0021354
43,27,0.010335,0.0029955
43,28,0.010874,0.003941
43,29,0.010481,0.0048605
43,30,0.0093284,0.0056242
43,31,0.0077621,0.0061129
43,32,0.0061226,0.0062467
43,33,0.0046384,0.0060076
43,34,0.0034132,0.0054447
43,35,0.0024613,0.0046592
43,36,0.0017511,0.0037751
43,37,0.0012351,0.0029066
43,38,0.00086674,0.0021358
43,39,0.00060685,0.0015055
43,40,0.00042478,0.001024
43,41,0.00029785,0.0006763
43,42,0.0002096,0.00043687
43,43,0.00014832,0.00027807
43,44,0.00010574,0.00017569
43,45,7.6123e-05,0.00011121
43,46,5.5442e-05,7.0996e-05
43,47,4.0947e-05,4.6147e-05
43,48,3.073e-05,3.0759e-05
43,49,2.3484e-05,2.1192e-05
43,50,1.8312e-05,1.5205e-05
43,51,1.4595e-05,1.1437e-05
43,52,1.1912e-05,9.0759e-06
43,53,9.9701e-06,7.6399e-06
43,54,8.5686e-06,6.8537e-06
43,55,7.5696e-06,6.5776e-06
43,56,6.879e-06,6.7725e-06
43,57,6.434e-06,7.4944e-06
43,58,6.1949e-06,8.9216e-06
43,59,6.1396e-06,1.142e-05
43,60,6.2606e-06,1.5703e-05
43,61,6.5637e-06,2.313e-05
43,62,7.068e-06,3.6396e-05
43,63,7.8069e-06,6.0871e-05
43,64,8.8303e-06,0.00010771
43,65,1.0208e-05,0.00020031
43,66,1.2032e-05,0.00038879
43,67,1.4417e-05,0.0007815
43,68,1.7494e-05,0.0016101
43,69,2.1378e-05,0.0033649
43,70,2.607e-05,0.0070195
43,71,3.1237e-05,0.014297
43,72,3.584e-05,0.027508
43,73,3.7958e-05,0.047717
43,74,3.5846e-05,0.070899
43,75,3.0051e-05,0.087419
43,76,2.3336e-05,0.090046
43,77,1.7946e-05,0.080406
43,78,1.441e-05,0.065034
43,79,1.2375e-05,0.049365
43,80,1.1364e-05,0.036017
43,81,1.1027e-05,0.025627
43,82,1.1131e-05,0.017923
43,83,1.1521e-05,0.012366
43,84,1.2082e-05,0.0084252
43,85,1.2724e-05,0.0056651
43,86,1.3375e-05,0.0037542
43,87,1.3975e-05,0.0024489
43,88,1.4479e-05,0.0015708
43,89,1.486e-05,0.0009895
43,90,1.5105e-05,0.00061304
43,91,1.5218e-05,0.00037319
43,92,1.5216e-05,0.00022383
43,93,1.5126e-05,0.00013267
43,94,1.4982e-05,7.7686e-05
43,95,1.4821e-05,4.549e-05
43,96,1.4679e-05,2.6398e-05
43,97,1.4597e-05,1.5538e-05
43,98,1.4613e-05,9.1849e-06
43,99,1.4766e-05,5.4716e-06
43,100,1.5101e-05,3.4314e-06
43,101,1.5672e-05,2.1699e-06
43,102,1.6542e-05,1.4167e-06
43,103,1.7801e-05,9.6198e-07
43,104,1.9567e-05,6.8353e-07
43,105,2.2009e-05,5.1075e-07
44,1,1.0291e-09,9.749e-06
44,2,1.05e-09,8.5412e-06
44,3,1.1234e-09,7.9925e-06
44,4,1.2621e-09,8.0095e-06
44,5,1.4911e-09,8.6132e-06
44,6,1.8535e-09,9.9491e-06
44,7,2.4226e-09,1.234e-05
44,8,3.3284e-09,1.6425e-05
44,9,4.7948e-09,2.3384e-05
44,10,7.234e-09,3.5554e-05
44,11,1.1385e-08,5.7396e-05
44,12,1.8642e-08,9.8032e-05
44,13,3.1605e-08,0.00017591
44,14,5.5234e-08,0.00032955
44,15,9.8965e-08,0.00063978
44,16,1.805e-07,0.001274
44,17,3.3258e-07,0.002579
44,18,6.1199e-07,0.0052326
44,19,1.1059e-06,0.010449
44,20,1.9134e-06,0.020016
44,21,3.0556e-06,0.035426
44,22,4.3248e-06,0.055415
44,23,5.306e-06,0.073789
44,24,5.7584e-06,0.082719
