group,time,susceptible,infected,recovered
204,103,0.27609,0.022127,0.70178
204,104,0.28901,0.021052,0.68994
204,105,0.30196,0.020164,0.67787
205,1,0.32616,0.014199,0.65964
205,2,0.34308,0.013007,0.64392
205,3,0.35987,0.012077,0.62805
205,4,0.37631,0.01144,0.61225
205,5,0.39212,0.011152,0.59673
205,6,0.407,0.011271,0.58173
205,7,0.42051,0.011929,0.56756
205,8,0.432,0.01335,0.55465
205,9,0.44058,0.015884,0.54354
205,10,0.44467,0.020218,0.53512
205,11,0.4416,0.027449,0.53095
205,12,0.4275,0.039085,0.53341
205,13,0.39748,0.056785,0.54574
205,14,0.34837,0.079856,0.57178
205,15,0.28516,0.10197,0.61287
205,16,0.22238,0.11318,0.66444
205,17,0.17401,0.10963,0.71637
205,18,0.14404,0.095931,0.76003
205,19,0.12863,0.079905,0.79147
205,20,0.1232,0.065646,0.81116
205,21,0.12371,0.054805,0.82148
205,22,0.12759,0.047286,0.82512
205,23,0.13288,0.042618,0.8245
205,24,0.13829,0.040227,0.82148
205,25,0.14273,0.039652,0.81762
205,26,0.1455,0.04048,0.81402
205,27,0.14624,0.042304,0.81146
205,28,0.14493,0.044597,0.81048
205,29,0.14203,0.046842,0.81113
205,30,0.13835,0.048534,0.81312
205,31,0.1348,0.049321,0.81588
205,32,0.13213,0.049122,0.81875
205,33,0.13081,0.048088,0.8211
205,34,0.13114,0.046484,0.82238
205,35,0.133,0.044606,0.82239
205,36,0.13622,0.042657,0.82112
205,37,0.14065,0.040786,0.81857
205,38,0.1461,0.039037,0.81486
205,39,0.15248,0.037386,0.81014
205,40,0.15967,0.035836,0.8045
205,41,0.16762,0.034345,0.79803
205,42,0.17636,0.03285,0.79079
205,43,0.1859,0.031321,0.78278
205,44,0.19625,0.029734,0.77401
205,45,0.20747,0.028068,0.76446
205,46,0.21959,0.026316,0.75409
205,47,0.23261,0.024496,0.74289
205,48,0.24651,0.022637,0.73086
205,49,0.26123,0.020774,0.718
205,50,0.27669,0.018952,0.70436
205,51,0.29277,0.017216,0.69001
205,52,0.30932,0.015616,0.67506
205,53,0.32616,0.014199,0.65964
205,54,0.34308,0.013007,0.64392
205,55,0.35987,0.012077,0.62805
205,56,0.37631,0.01144,0.61225
205,57,0.39212,0.011152,0.59673
205,58,0.407,0.011271,0.58173
205,59,0.42051,0.011929,0.56756
205,60,0.432,0.01335,0.55465
205,61,0.44058,0.015884,0.54354
205,62,0.44467,0.020218,0.53512
205,63,0.4416,0.027449,0.53095
205,64,0.4275,0.039085,0.53341
205,65,0.39748,0.056785,0.54574
205,66,0.34837,0.079856,0.57178
205,67,0.28516,0.10197,0.61287
205,68,0.22238,0.11318,0.66444
205,69,0.17401,0.10963,0.71637
205,70,0.14404,0.095931,0.76003
205,71,0.12863,0.079905,0.79147
205,72,0.1232,0.065646,0.81116
205,73,0.12371,0.054805,0.82148
205,74,0.12759,0.047286,0.82512
205,75,0.13288,0.042618,0.8245
205,76,0.13829,0.040227,0.82148
205,77,0.14273,0.039652,0.81762
205,78,0.1455,0.04048,0.81402
205,79,0.14624,0.042304,0.81146
205,80,0.14493,0.044597,0.81048
205,81,0.14203,0.046842,0.81113
205,82,0.13835,0.048534,0.81312
205,83,0.1348,0.049321,0.81588
205,84,0.13213,0.049122,0.81875
205,85,0.13081,0.048088,0.8211
205,86,0.13114,0.046484,0.82238
205,87,0.133,0.044606,0.82239
205,88,0.13622,0.042657,0.82112
205,89,0.14065,0.040786,0.81857
205,90,0.1461,0.039037,0.81486
205,91,0.15248,0.037386,0.81014
205,92,0.15967,0.035836,0.8045
205,93,0.16762,0.034345,0.79803
205,94,0.17636,0.03285,0.79079
205,95,0.1859,0.031321,0.78278
205,96,0.19625,0.029734,0.77401
205,97,0.20747,0.028068,0.76446
205,98,0.21959,0.026316,0.75409
205,99,0.23261,0.024496,0.74289
205,100,0.24651,0.022637,0.73086
205,101,0.26123,0.020774,0.718
205,102,0.27669,0.018952,0.70436
205,103,0.29277,0.017218,0.69001
205,104,0.30931,0.01562,0.67507
205,105,0.32615,0.014204,0.65965
206,1,0.34661,0.0093401,0.64405
206,2,0.3666,0.0079073,0.62549
206,3,0.38651,0.0067403,0.60675
206,4,0.40616,0.0058376,0.588
206,5,0.42536,0.0051969,0.56944
206,6,0.44394,0.0048221,0.55124
206,7,0.46173,0.0047147,0.53355
206,8,0.4785,0.0049258,0.51657
206,9,0.49385,0.0056044,0.50054
206,10,0.50714,0.0070355,0.48583
206,11,0.51717,0.0097942,0.47303
206,12,0.52119,0.015314,0.46349
206,13,0.51397,0.02635,0.45968
206,14,0.48271,0.04971,0.46758
206,15,0.41281,0.090266,0.49693
206,16,0.30432,0.13848,0.55719
206,17,0.20219,0.15786,0.63994
206,18,0.13688,0.14257,0.72055
206,19,0.10664,0.11246,0.7809
206,20,0.096986,0.084567,0.81845
206,21,0.098035,0.064069,0.8379
206,22,0.10442,0.050543,0.84504
206,23,0.11321,0.042259,0.84453
206,24,0.12252,0.03776,0.83972
206,25,0.13094,0.03604,0.83302
206,26,0.13738,0.036444,0.82617
206,27,0.14107,0.038505,0.82043
206,28,0.14157,0.041655,0.81677
206,29,0.13919,0.045225,0.81558
206,30,0.13485,0.048361,0.81678
206,31,0.1299,0.050353,0.81974
206,32,0.12565,0.050872,0.82348
206,33,0.12307,0.050036,0.8269
206,34,0.12252,0.048238,0.82924
206,35,0.12395,0.045938,0.83011
206,36,0.12719,0.043527,0.82928
206,37,0.13195,0.041204,0.82685
206,38,0.13798,0.039042,0.82297
206,39,0.14508,0.037081,0.81784
206,40,0.15314,0.035262,0.8116
206,41,0.1621,0.033517,0.80438
206,42,0.17196,0.031791,0.79624
206,43,0.18275,0.030021,0.78722
206,44,0.19456,0.028148,0.7773
206,45,0.20743,0.026156,0.76642
206,46,0.22142,0.024043,0.75454
206,47,0.23654,0.021829,0.74163
206,48,0.25279,0.019553,0.72766
206,49,0.2701,0.01727,0.71263
206,50,0.28832,0.01505,0.69663
206,51,0.30726,0.012954,0.67978
206,52,0.32676,0.011036,0.66221
206,53,0.3466,0.0093418,0.64405
206,54,0.3666,0.0079079,0.6255
206,55,0.38651,0.0067415,0.60675
206,56,0.40615,0.0058391,0.58801
206,57,0.42535,0.0051979,0.56945
206,58,0.44393,0.0048217,0.55124
206,59,0.46173,0.0047158,0.53356
206,60,0.4785,0.0049272,0.51658
206,61,0.49384,0.0056051,0.50055
206,62,0.50713,0.0070364,0.48583
206,63,0.51716,0.0097963,0.47304
206,64,0.52119,0.015316,0.4635
206,65,0.51398,0.026339,0.45968
206,66,0.48271,0.049713,0.46758
206,67,0.41283,0.090237,0.49693
206,68,0.30423,0.13846,0.55731
206,69,0.20205,0.15797,0.63998
206,70,0.13678,0.14261,0.7206
206,71,0.10658,0.11246,0.78096
206,72,0.096957,0.084543,0.8185
206,73,0.098023,0.064046,0.83793
206,74,0.10442,0.050524,0.84506
206,75,0.11322,0.042243,0.84454
206,76,0.12253,0.037749,0.83972
206,77,0.13096,0.036032,0.83301
206,78,0.1374,0.03644,0.82616
206,79,0.14108,0.038504,0.82041
206,80,0.14159,0.041657,0.81676
206,81,0.1392,0.04523,0.81557
206,82,0.13486,0.048366,0.81678
206,83,0.1299,0.050357,0.81974
206,84,0.12564,0.050877,0.82348
206,85,0.12306,0.050039,0.8269
206,86,0.12251,0.04824,0.82925
206,87,0.12395,0.045939,0.83012
206,88,0.12719,0.043527,0.82929
206,89,0.13195,0.041201,0.82685
206,90,0.13798,0.03904,0.82298
206,91,0.14508,0.03708,0.81784
206,92,0.15314,0.03526,0.8116
206,93,0.16211,0.033515,0.80438
206,94,0.17197,0.031791,0.79624
206,95,0.18276,0.03002,0.78722
206,96,0.19456,0.028147,0.77729
206,97,0.20743,0.026156,0.76641
206,98,0.22142,0.024043,0.75454
206,99,0.23654,0.02183,0.74163
206,100,0.25279,0.019553,0.72766
206,101,0.2701,0.017271,0.71263
206,102,0.28831,0.015052,0.69664
206,103,0.30726,0.012954,0.67979
206,104,0.32675,0.011034,0.66221
206,105,0.34661,0.0093402,0.64405
207,1,0.36276,0.0057654,0.63148
207,2,0.38462,0.0044181,0.61096
207,3,0.40622,0.0033785,0.5904
207,4,0.42737,0.0026053,0.57002
207,5,0.44799,0.0020532,0.54996
207,6,0.46798,0.0016801,0.53034
207,7,0.48728,0.001454,0.51126
207,8,0.50584,0.0013544,0.4928
207,9,0.5236,0.0013859,0.47502
207,10,0.54041,0.0015961,0.45799
207,11,0.55609,0.0020789,0.44183
207,12,0.57002,0.0031711,0.42681
207,13,0.58078,0.0057024,0.41352
207,14,0.58427,0.012133,0.4036
207,15,0.56841,0.02993,0.40166
207,16,0.50123,0.077703,0.42107
207,17,0.34944,0.16348,0.48709
207,18,0.18656,0.21114,0.6023
207,19,0.10296,0.18034,0.7167
207,20,0.075534,0.12913,0.79534
207,21,0.072011,0.088937,0.83905
207,22,0.078372,0.063049,0.85858
207,23,0.089015,0.047552,0.86343
207,24,0.10121,0.038831,0.85995
207,25,0.11325,0.034491,0.85226
207,26,0.12374,0.033271,0.84299
207,27,0.13153,0.03438,0.83409
207,28,0.13576,0.037317,0.82693
207,29,0.13605,0.041418,0.82253
207,30,0.13293,0.045808,0.82126
207,31,0.12778,0.049391,0.82283
207,32,0.12239,0.051335,0.82628
207,33,0.11828,0.051411,0.83031
207,34,0.11643,0.049955,0.83361
207,35,0.11697,0.047581,0.83545
207,36,0.1197,0.044841,0.83546
207,37,0.12431,0.042128,0.83356
207,38,0.1305,0.039572,0.82993
207,39,0.13801,0.037231,0.82476
207,40,0.14667,0.035086,0.81824
207,41,0.15642,0.033039,0.81055
207,42,0.16724,0.031018,0.80175
207,43,0.17916,0.028953,0.79188
207,44,0.19228,0.026775,0.78094
207,45,0.20668,0.024453,0.76886
207,46,0.22241,0.021987,0.7556
207,47,0.23948,0.019407,0.74112
207,48,0.25783,0.016775,0.72539
207,49,0.27737,0.014178,0.70845
207,50,0.29789,0.011704,0.69041
207,51,0.31914,0.0094353,0.67143
207,52,0.34085,0.0074405,0.65171
207,53,0.36276,0.005768,0.63147
207,54,0.3846,0.0044201,0.61098
207,55,0.40619,0.0033747,0.59043
207,56,0.42738,0.0025988,0.57003
207,57,0.448,0.0020483,0.54995
207,58,0.46799,0.0016771,0.53033
207,59,0.48729,0.0014505,0.51126
207,60,0.50586,0.001352,0.49279
207,61,0.52361,0.0013831,0.47501
207,62,0.54044,0.0015854,0.45797
207,63,0.5561,0.0020807,0.44182
207,64,0.57005,0.003162,0.42678
207,65,0.58081,0.0056943,0.4135
207,66,0.58434,0.012104,0.40356
207,67,0.56855,0.029835,0.40161
207,68,0.50139,0.077637,0.42097
207,69,0.34966,0.16342,0.48692
207,70,0.18657,0.21128,0.60215
207,71,0.10285,0.18049,0.71665
207,72,0.075557,0.12909,0.79535
207,73,0.072046,0.088916,0.83904
207,74,0.078399,0.063044,0.85856
207,75,0.089036,0.047552,0.86341
207,76,0.10123,0.038837,0.85994
207,77,0.11325,0.034497,0.85225
207,78,0.12374,0.033278,0.84298
207,79,0.13152,0.034387,0.83409
207,80,0.13575,0.037323,0.82693
207,81,0.13604,0.041423,0.82254
207,82,0.13292,0.045809,0.82127
207,83,0.12777,0.049391,0.82284
207,84,0.12238,0.051334,0.82628
207,85,0.11828,0.051408,0.83031
207,86,0.11643,0.049951,0.83362
207,87,0.11698,0.047576,0.83545
207,88,0.11971,0.044835,0.83546
207,89,0.12432,0.042124,0.83356
207,90,0.1305,0.039574,0.82992
207,91,0.13802,0.037233,0.82475
207,92,0.14667,0.035087,0.81824
207,93,0.15642,0.033042,0.81054
207,94,0.16724,0.031021,0.80174
207,95,0.17916,0.028954,0.79188
207,96,0.19228,0.026776,0.78094
207,97,0.20668,0.024454,0.76886
207,98,0.22241,0.021989,0.7556
207,99,0.23948,0.019409,0.74112
207,100,0.25783,0.016775,0.7254
207,101,0.27737,0.014177,0.70845
207,102,0.29789,0.011704,0.6904
207,103,0.31914,0.0094381,0.67142
207,104,0.34085,0.0074435,0.65171
207,105,0.36276,0.0057661,0.63147
208,1,0.37455,0.0033987,0.62205
208,2,0.39731,0.0023217,0.60037
208,3,0.41955,0.0015651,0.57888
208,4,0.44117,0.0010528,0.55778
208,5,0.46209,0.00071961,0.53719
208,6,0.48228,0.00050863,0.51721
208,7,0.50176,0.00037961,0.49786
208,8,0.52051,0.00030621,0.47919
208,9,0.53854,0.0002731,0.46118
208,10,0.55587,0.00027574,0.44385
208,11,0.57248,0.00032362,0.4272
208,12,0.58832,0.00044931,0.41123
208,13,0.60323,0.00075975,0.39601
208,14,0.61669,0.0015813,0.38173
208,15,0.62685,0.004129,0.36902
208,16,0.62619,0.013457,0.36036
208,17,0.58307,0.050941,0.36599
208,18,0.41278,0.16548,0.42174
208,19,0.18,0.25982,0.56018
208,20,0.078299,0.215,0.7067
208,21,0.054726,0.14333,0.80195
208,22,0.055799,0.093054,0.85115
208,23,0.065278,0.063248,0.87147
208,24,0.07808,0.046489,0.87543
208,25,0.09193,0.03743,0.87064
208,26,0.10515,0.033248,0.8616
208,27,0.11646,0.03231,0.85123
208,28,0.1247,0.033828,0.84147
208,29,0.12898,0.037193,0.83382
208,30,0.12912,0.041692,0.82919
208,31,0.12585,0.046216,0.82794
208,32,0.12085,0.049636,0.82952
208,33,0.11607,0.051191,0.83274
208,34,0.113,0.050785,0.83621
208,35,0.11232,0.048914,0.83876
208,36,0.11416,0.046258,0.83958
208,37,0.1182,0.043351,0.83844
208,38,0.12412,0.040502,0.83537
208,39,0.13164,0.037841,0.83052
208,40,0.14058,0.035338,0.82408
208,41,0.15082,0.03296,0.81622
208,42,0.16234,0.030616,0.80704
208,43,0.1752,0.028212,0.79658
208,44,0.18948,0.025689,0.78483
208,45,0.20523,0.023017,0.77175
208,46,0.22252,0.020201,0.75728
208,47,0.24133,0.017292,0.74138
208,48,0.26155,0.014373,0.72408
208,49,0.28297,0.011556,0.70547
208,50,0.30533,0.0089674,0.68571
208,51,0.32827,0.0067094,0.66503
208,52,0.35145,0.0048504,0.6437
208,53,0.37455,0.0033987,0.62205
208,54,0.39731,0.0023217,0.60037
208,55,0.41955,0.0015651,0.57888
208,56,0.44117,0.0010528,0.55778
208,57,0.46209,0.00071961,0.53719
208,58,0.48228,0.00050863,0.51721
208,59,0.50176,0.00037961,0.49786
208,60,0.52051,0.00030621,0.47919
208,61,0.53854,0.0002731,0.46118
208,62,0.55587,0.00027574,0.44385
208,63,0.57248,0.00032362,0.4272
208,64,0.58832,0.00044931,0.41123
208,65,0.60323,0.00075975,0.39601
208,66,0.61669,0.0015813,0.38173
208,67,0.62685,0.004129,0.36902
208,68,0.62619,0.013457,0.36036
208,69,0.58307,0.050941,0.36599
208,70,0.41278,0.16548,0.42174
208,71,0.18,0.25982,0.56018
208,72,0.078299,0.215,0.7067
208,73,0.054726,0.14333,0.80195
208,74,0.055799,0.093054,0.85115
208,75,0.065278,0.063248,0.87147
208,76,0.07808,0.046489,0.87543
208,77,0.09193,0.03743,0.87064
208,78,0.10515,0.033248,0.8616
208,79,0.11646,0.03231,0.85123
208,80,0.1247,0.033828,0.84147
208,81,0.12898,0.037193,0.83382
208,82,0.12912,0.041692,0.82919
208,83,0.12585,0.046216,0.82794
208,84,0.12085,0.049636,0.82952
208,85,0.11607,0.051191,0.83274
208,86,0.113,0.050785,0.83621
208,87,0.11232,0.048914,0.83876
208,88,0.11416,0.046258,0.83958
208,89,0.1182,0.043351,0.83844
208,90,0.12412,0.040502,0.83537
208,91,0.13164,0.037841,0.83052
208,92,0.14058,0.035338,0.82408
208,93,0.15082,0.03296,0.81622
208,94,0.16234,0.030616,0.80704
208,95,0.1752,0.028212,0.79658
208,96,0.18948,0.025689,0.78483
208,97,0.20523,0.023017,0.77175
208,98,0.22252,0.020201,0.75728
208,99,0.24133,0.017292,0.74138
208,100,0.26155,0.014373,0.72408
208,101,0.28297,0.011556,0.70547
208,102,0.30533,0.0089667,0.68571
208,103,0.32826,0.0067075,0.66503
208,104,0.35144,0.0048491,0.64371
208,105,0.37455,0.0033999,0.62205
209,1,0.21639,0.038574,0.74503
209,2,0.21787,0.038846,0.74329
209,3,0.21897,0.039192,0.74184
209,4,0.21967,0.039607,0.74072
209,5,0.21994,0.04009,0.73997
209,6,0.21979,0.04064,0.73957
209,7,0.21919,0.04125,0.73956
209,8,0.21812,0.041889,0.73999
209,9,0.21658,0.042533,0.74088
209,10,0.21464,0.043164,0.7422
209,11,0.21235,0.043773,0.74387
209,12,0.20978,0.044346,0.74587
209,13,0.20699,0.044852,0.74816
209,14,0.20404,0.045268,0.75069
209,15,0.20102,0.045589,0.75339
209,16,0.19802,0.04582,0.75616
209,17,0.19507,0.045961,0.75897
209,18,0.19225,0.046014,0.76173
209,19,0.18963,0.045988,0.76438
209,20,0.18722,0.045898,0.76688
209,21,0.185,0.045763,0.76923
209,22,0.18299,0.04558,0.77143
209,23,0.18122,0.045372,0.77341
209,24,0.17972,0.045159,0.77512
209,25,0.17848,0.044949,0.77657
209,26,0.17746,0.044741,0.7778
209,27,0.17659,0.044521,0.77889
209,28,0.17591,0.044279,0.77981
209,29,0.17546,0.044026,0.78051
209,30,0.17524,0.043763,0.781
209,31,0.17524,0.043486,0.78127
209,32,0.17546,0.043181,0.78136
209,33,0.17592,0.04285,0.78123
209,34,0.17662,0.042509,0.78087
209,35,0.17756,0.042164,0.78027
209,36,0.17874,0.041814,0.77945
209,37,0.18012,0.04145,0.77843
209,38,0.18172,0.041077,0.7772
209,39,0.18352,0.040711,0.77577
209,40,0.18551,0.040359,0.77413
209,41,0.18767,0.040021,0.77231
209,42,0.18997,0.039689,0.77034
209,43,0.1924,0.039374,0.76822
209,44,0.19493,0.039086,0.76598
209,45,0.19753,0.038834,0.76363
209,46,0.20017,0.038619,0.76121
209,47,0.20281,0.038441,0.75875
209,48,0.20542,0.038307,0.75627
209,49,0.20796,0.038229,0.75381
209,50,0.21037,0.038212,0.75142
209,51,0.2126,0.038263,0.74914
209,52,0.21462,0.038382,0.747
209,53,0.21639,0.038574,0.74503
209,54,0.21786,0.038846,0.74329
209,55,0.21897,0.039192,0.74184
209,56,0.21967,0.039607,0.74072
209,57,0.21994,0.04009,0.73997
209,58,0.21979,0.040639,0.73957
209,59,0.21919,0.041249,0.73956
209,60,0.21812,0.041889,0.74
209,61,0.21658,0.042533,0.74088
209,62,0.21464,0.043164,0.7422
209,63,0.21235,0.043773,0.74387
209,64,0.20978,0.044346,0.74587
209,65,0.20698,0.044852,0.74816
209,66,0.20404,0.045269,0.75069
209,67,0.20102,0.045589,0.75339
209,68,0.19802,0.04582,0.75616
209,69,0.19507,0.045961,0.75897
209,70,0.19225,0.046014,0.76173
209,71,0.18963,0.045988,0.76438
209,72,0.18722,0.045898,0.76689
209,73,0.185,0.045764,0.76923
209,74,0.18299,0.04558,0.77143
209,75,0.18122,0.045371,0.77341
209,76,0.17972,0.045158,0.77512
209,77,0.17848,0.044948,0.77657
209,78,0.17746,0.044741,0.7778
209,79,0.17659,0.044521,0.77889
209,80,0.17592,0.04428,0.7798
209,81,0.17546,0.044026,0.78051
209,82,0.17524,0.043763,0.781
209,83,0.17524,0.043486,0.78127
209,84,0.17546,0.043182,0.78136
209,85,0.17592,0.042851,0.78123
209,86,0.17662,0.042509,0.78087
209,87,0.17756,0.042164,0.78027
209,88,0.17874,0.041814,0.77945
209,89,0.18012,0.04145,0.77843
209,90,0.18172,0.041077,0.7772
209,91,0.18352,0.040711,0.77577
209,92,0.18551,0.040359,0.77413
209,93,0.18767,0.04002,0.77231
209,94,0.18997,0.039689,0.77034
209,95,0.1924,0.039374,0.76822
209,96,0.19493,0.039086,0.76598
209,97,0.19753,0.038833,0.76363
209,98,0.20017,0.038619,0.76121
209,99,0.20281,0.038441,0.75875
209,100,0.20542,0.038307,0.75627
209,101,0.20796,0.038229,0.75381
209,102,0.21037,0.038212,0.75142
209,103,0.2126,0.038263,0.74914
209,104,0.21462,0.038382,0.747
209,105,0.21639,0.038572,0.74504
210,1,0.24144,0.033502,0.72506
210,2,0.24559,0.033816,0.7206
210,3,0.24906,0.034336,0.7166
210,4,0.25171,0.035078,0.71321
210,5,0.25338,0.036059,0.71056
210,6,0.25396,0.037297,0.70874
210,7,0.25334,0.038797,0.70786
210,8,0.25135,0.040503,0.70814
210,9,0.24794,0.042346,0.70971
210,10,0.24318,0.044258,0.71256
210,11,0.23725,0.046169,0.71659
210,12,0.23034,0.047964,0.72169
210,13,0.22276,0.049488,0.72775
210,14,0.21486,0.050631,0.73451
210,15,0.20701,0.051335,0.74166
210,16,0.19952,0.051592,0.74889
210,17,0.1927,0.051442,0.75586
210,18,0.18675,0.05096,0.76229
210,19,0.18167,0.050265,0.76807
210,20,0.17739,0.049453,0.77316
210,21,0.17387,0.048627,0.7775
210,22,0.17101,0.047894,0.78109
210,23,0.16868,0.047282,0.78404
210,24,0.16672,0.046753,0.78653
210,25,0.16508,0.046322,0.7886
210,26,0.16368,0.045987,0.79033
210,27,0.16249,0.045712,0.79179
210,28,0.16154,0.045443,0.79302
210,29,0.16082,0.045164,0.79401
210,30,0.16038,0.044859,0.79476
210,31,0.16024,0.044508,0.79525
210,32,0.16045,0.044083,0.79546
210,33,0.16105,0.043577,0.79538
210,34,0.16207,0.043018,0.79492
210,35,0.16354,0.042422,0.79404
210,36,0.16544,0.041796,0.79276
210,37,0.16774,0.041135,0.79112
210,38,0.17046,0.04045,0.78909
210,39,0.17358,0.039764,0.78666
210,40,0.17708,0.039084,0.78384
210,41,0.18093,0.038405,0.78066
210,42,0.18512,0.037725,0.77715
210,43,0.18963,0.037062,0.77331
210,44,0.19441,0.036425,0.76916
210,45,0.19944,0.035819,0.76474
210,46,0.20467,0.035242,0.76009
210,47,0.21006,0.034713,0.75523
210,48,0.21554,0.034249,0.75022
210,49,0.22103,0.033867,0.7451
210,50,0.22647,0.033581,0.73995
210,51,0.23177,0.033408,0.73482
210,52,0.23682,0.033374,0.72981
210,53,0.24147,0.033502,0.72503
210,54,0.24559,0.033814,0.7206
210,55,0.24904,0.034331,0.71663
210,56,0.25168,0.035074,0.71324
210,57,0.25339,0.036064,0.71055
210,58,0.25398,0.037305,0.70872
210,59,0.2533,0.03878,0.70792
210,60,0.25128,0.040467,0.70825
210,61,0.24791,0.042332,0.70976
210,62,0.24319,0.04429,0.71252
210,63,0.23726,0.046212,0.71653
210,64,0.23032,0.047979,0.7217
210,65,0.22273,0.049486,0.72779
210,66,0.21481,0.050633,0.73456
210,67,0.20697,0.051341,0.74169
210,68,0.19953,0.051595,0.74887
210,69,0.19273,0.05144,0.75583
210,70,0.18669,0.050955,0.76235
210,71,0.18157,0.050251,0.76818
210,72,0.17738,0.049442,0.77318
210,73,0.17394,0.048634,0.77742
210,74,0.17108,0.047889,0.78103
210,75,0.16873,0.047246,0.78402
210,76,0.16676,0.046738,0.7865
210,77,0.1651,0.046332,0.78857
210,78,0.1637,0.04599,0.7903
210,79,0.16253,0.045709,0.79177
210,80,0.16155,0.045459,0.79299
210,81,0.16081,0.045192,0.794
210,82,0.16035,0.044871,0.79478
210,83,0.16021,0.044497,0.79529
210,84,0.16044,0.04407,0.79549
210,85,0.16107,0.043586,0.79535
210,86,0.16209,0.043037,0.79487
210,87,0.16353,0.042425,0.79405
210,88,0.16541,0.041782,0.79281
210,89,0.16773,0.041126,0.79115
210,90,0.17046,0.040458,0.78908
210,91,0.17358,0.039769,0.78665
210,92,0.17707,0.039076,0.78385
210,93,0.18093,0.038394,0.78067
210,94,0.18513,0.037727,0.77714
210,95,0.18963,0.037068,0.7733
210,96,0.19442,0.036423,0.76916
210,97,0.19945,0.03581,0.76474
210,98,0.20468,0.03524,0.76008
210,99,0.21006,0.034719,0.75522
210,100,0.21554,0.034254,0.75021
210,101,0.22104,0.033866,0.74509
210,102,0.22648,0.033577,0.73994
210,103,0.23177,0.033407,0.73483
210,104,0.23679,0.033375,0.72984
210,105,0.24143,0.033501,0.72507
211,1,0.26817,0.027371,0.70446
211,2,0.27619,0.027351,0.69646
211,3,0.28355,0.027639,0.68881
211,4,0.28992,0.028292,0.68179
211,5,0.29496,0.029376,0.67567
211,6,0.2983,0.030963,0.67074
211,7,0.29957,0.033138,0.66729
211,8,0.29838,0.035981,0.66564
211,9,0.29427,0.03951,0.66622
211,10,0.28689,0.043645,0.66946
211,11,0.27624,0.048186,0.67557
211,12,0.26262,0.052795,0.68459
211,13,0.24682,0.056894,0.69628
211,14,0.23001,0.059944,0.71005
211,15,0.21353,0.061555,0.72492
211,16,0.19857,0.061613,0.73982
211,17,0.18608,0.060313,0.75361
211,18,0.1763,0.058093,0.76561
211,19,0.16901,0.055441,0.77554
211,20,0.16392,0.052822,0.78326
211,21,0.16051,0.050559,0.78893
211,22,0.15831,0.048696,0.79299
211,23,0.15685,0.047337,0.79581
211,24,0.15574,0.046489,0.79777
211,25,0.15474,0.046049,0.79921
211,26,0.15368,0.045925,0.8004
211,27,0.15244,0.045998,0.80156
211,28,0.15112,0.046123,0.80276
211,29,0.14985,0.046183,0.80397
211,30,0.14879,0.046096,0.80512
211,31,0.14809,0.045812,0.8061
211,32,0.14789,0.045327,0.80678
211,33,0.14829,0.044655,0.80705
211,34,0.14936,0.043843,0.8068
211,35,0.15112,0.04294,0.80594
211,36,0.15355,0.041981,0.80447
211,37,0.15662,0.040983,0.8024
211,38,0.16029,0.039985,0.79972
211,39,0.16454,0.039004,0.79646
211,40,0.16933,0.038025,0.79264
211,41,0.17465,0.037041,0.78831
211,42,0.18047,0.036064,0.78346
211,43,0.18678,0.035093,0.77813
211,44,0.19355,0.034118,0.77233
211,45,0.20077,0.033138,0.76609
211,46,0.20842,0.03217,0.75941
211,47,0.21644,0.031229,0.75233
211,48,0.22479,0.03033,0.74488
211,49,0.2334,0.029488,0.73712
211,50,0.24217,0.028734,0.7291
211,51,0.25098,0.028105,0.72091
211,52,0.25971,0.027637,0.71265
